date_trans,price_trans,appr,xx,yy,id_zip,age,area,sfla,id_market
10/27/2009,405000,337300,801720.5088,995612.04,63021,13,0.263600033,2750,Southwest
9/23/2004,237000,143800,852771.6234,1009888.077,63122,67,0.134048516,936,South
9/7/2001,109000,83800,868594.3338,1007731.394,63119,49,0.310866639,1135,South
8/3/2007,271500,243900,853210.4872,1005243.325,63122,60,0.168645494,1538,South
6/11/2002,300000,217430,824832.7557,980700.4852,63026,3,0.232394443,2679,Southwest
3/8/2007,508000,457600,850219.3288,1002351.312,63122,71,0.441274358,2324,South
12/26/2006,1169000,1050000,831648.1555,1009388.893,63131,7,1.114457669,6052,Northwest
9/3/2003,236900,177300,818594.8396,1035298.607,63017,38,0.297763453,2070,Northwest
5/16/2008,833428,328600,845838.1701,1001006.284,63122,102,0.250899074,1553,South
8/29/2006,139900,105400,872698.6293,1076355.913,63033,48,0.227192709,1277,North
1/10/2006,155000,132100,851168.5313,1004816.793,63122,59,0.204686703,850,South
8/5/2008,290000,292500,799464.9084,1011827.859,63011,37,0.30159501,2080,Northwest
11/13/2001,430000,327080,852059.3004,1002164.158,63122,46,0.249818189,2642,South
10/31/2001,100800,81000,878674.1271,980978.0332,63125,48,0.140401371,896,South
7/10/2001,199000,140360,827106.4211,1043175.388,63146,23,0.335050442,2142,West70
3/17/2006,260000,212600,880064.866,963184.3928,63129,1,0.138491195,2506,South
12/5/2003,114000,114600,846033.8083,1007625.176,63122,61,0.198911341,783,South
7/9/2007,180000,165600,861857.174,995352.2112,63119,54,0.173237773,890,South
3/29/2002,295000,316040,773665.047,970249.2339,63025,5,0.615959645,2857,Southwest
9/14/2009,845000,757800,785853.9718,1023378.439,63005,23,3.343758934,4876,Northwest
5/4/2010,92500,95300,890336.5906,1071834.541,63136,47,0.228910734,1157,North
4/27/2009,185000,172800,863331.2984,999398.6061,63119,62,0.176908359,1149,South
6/4/2008,150000,158200,892283.8664,1082326.458,63033,33,0.223184549,1928,North
10/30/2009,639000,500100,845587.6527,1021347.923,63131,51,0.895291872,2923,Northwest
11/14/2008,230000,242200,799144.0584,1010132.738,63011,43,0.353036098,1828,Northwest
9/29/2009,96900,99200,880973.5516,1064130.621,63135,59,0.447506392,982,North
10/4/2002,466222,76710,822609.6762,975695.32,63026,0,0.335719353,3796,Southwest
5/4/2004,207000,152600,852604.0481,1035241.221,63132,45,0.266182358,2248,Central
3/5/2001,155500,127170,818195.4876,988977.1887,63088,8,0.144288393,1573,Southwest
8/11/2005,349000,269400,868717.0914,944022.0049,63129,5,0.384407678,3022,South
6/21/2004,127900,82100,875020.928,989934.1364,63123,63,0.176409322,832,South
6/14/2001,189900,170000,876798.7707,962396.1681,63129,5,0.182226434,1602,South
5/4/2001,61900,60250,884628.2434,1062948.872,63136,36,0.172236092,1023,North
10/3/2001,172500,134070,869540.6202,1007044.039,63119,5,0.17119698,1234,South
9/26/2005,154750,110600,868130.3821,990056.348,63123,65,0.13678127,1015,South
5/24/2005,175500,114800,868853.5063,1011160.309,63143,85,0.324541612,1669,Central
8/25/2008,315000,326500,863347.0988,989762.9857,63123,73,0.537968439,2284,South
6/30/2005,156500,121300,843728.6331,998316.4843,63122,77,0.083896768,997,South
6/23/2006,323000,285400,850410.8435,964512.3918,63128,18,0.251970361,2446,South
6/13/2007,514000,255600,831388.2528,972423.9729,63026,1,0.764340204,3415,Southwest
11/30/2006,275000,222100,828496.9224,980516.7774,63026,17,0.235175318,2543,Southwest
7/25/2006,116900,60100,869576.2897,1068133.745,63042,48,0.163266818,936,West70
7/8/2005,80000,57900,857592.7,1056095.358,63134,46,0.149210396,1008,East70
2/8/2007,215924,223100,888089.6405,1082570.906,63033,9,0.200241262,1616,North
4/3/2007,87000,80300,894478.3908,1055998.288,63137,57,0.139245341,982,North
11/13/2006,60000,52000,848974.3254,1042280.946,63114,77,0.401762209,1042,East70
7/24/2003,139000,92300,850670.9637,994255.3097,63126,46,0.156093939,1040,South
1/15/2004,142500,92000,859950.2788,1010186.053,63119,62,0.148621938,945,South
7/30/2004,237000,179600,780615.7129,1004842.792,63011,11,0.186659191,2100,Northwest
8/28/2006,114900,69900,854432.7827,1040935.835,63114,55,0.151451373,816,East70
4/5/2005,470310,103400,865401.3116,1013154.065,63144,80,0.156950629,1108,Central
3/1/2002,177777,181870,825473.724,1034540.264,63141,39,0.269142584,2243,Northwest
8/18/2004,145000,97000,898651.1979,1085139.59,63138,27,0.286248699,1690,North
9/28/2009,620000,661300,869553.4091,1020691.935,63105,77,0.266890619,2615,Central
3/19/2002,1100000,928700,845894.3634,1014775.964,63131,49,4.166879754,4651,Northwest
7/23/2001,122000,90910,875873.9521,983923.424,63125,45,0.212808403,1215,South
9/26/2005,170000,154900,860662.9548,968622.5181,63128,37,0.213677853,1706,South
9/6/2001,220000,82940,861779.4783,962739.6805,63129,1,0.104410666,1874,South
11/25/2009,123000,130200,875310.8342,1084640.023,63033,44,0.252280386,1443,North
2/2/2005,362500,296400,790298.3845,996611.2508,63021,13,0.389625286,2253,Southwest
5/24/2001,115000,89180,860032.6928,1006350.889,63119,61,0.293673027,928,South
2/28/2003,82767,66000,886498.1622,1065919.866,63136,44,0.232306726,1308,North
6/6/2008,132000,126500,878771.8806,974209.0517,63125,63,0.265458049,945,South
11/26/2001,383500,317360,826360.5726,1013406.109,63131,25,0.512538968,2621,Northwest
12/5/2005,190250,174600,830151.5284,1052350.59,63043,29,0.203498843,1468,West70
4/19/2005,70000,68400,856133.4051,1044271.23,63114,24,0.177713189,1092,East70
4/22/2003,116000,70000,855081.8849,1075699.948,63042,41,0.169108655,1040,West70
8/15/2003,175000,170600,783860.6514,1002008.377,63011,24,0.255760996,2261,Northwest
7/24/2007,159000,170200,862854.7574,1015033.59,63144,65,0.166720774,987,Central
7/10/2003,375000,308800,845066.5689,999249.2869,63122,3,0.262026033,2605,South
8/13/2009,147000,132900,876656.2874,984649.0589,63125,38,0.193454805,950,South
9/19/2005,77900,67100,875336.6499,1059767.975,63135,75,0.169112646,1189,North
4/5/2002,188900,157680,839147.7993,1040208.438,63146,34,0.238001353,1682,West70
8/5/2002,149900,136000,832591.1938,1036085.139,63146,41,0.18993542,1878,West70
11/2/2007,125000,121300,865857.9012,1083679.892,63031,51,0.189016544,1174,North
7/20/2009,160000,156500,869877.8058,946050.1384,63129,26,0.192685885,1357,South
8/22/2008,59500,56300,874428.713,1056118.17,63135,73,0.166790217,720,North
1/18/2005,345000,251100,856701.311,1029680.416,63132,51,0.278933829,1700,Central
6/15/2007,487000,473200,876033.7206,1026456.313,63130,95,0.152337249,2928,Central
9/26/2007,242500,224700,818562.8195,992360.851,63088,13,0.465261869,1402,Southwest
5/23/2003,145000,116600,851265.7762,993849.0973,63126,43,0.197332576,1626,South
8/4/2006,210000,176600,833533.6933,1035804.183,63146,42,0.309393061,1432,West70
2/6/2007,111900,91700,877706.1914,1070945.872,63033,49,0.17776664,1000,North
7/5/2001,130000,112970,833379.7309,1005770.891,63131,69,0.398800734,1268,Northwest
6/10/2010,385000,451900,807114.3549,1028968.018,63017,7,0.097801747,2809,Northwest
9/24/2009,405900,350800,872422.9879,1026350.871,63130,94,0.121160051,2344,Central
4/28/2010,59900,63700,897786.2188,1063493.357,63137,60,0.151643972,792,North
2/28/2008,223900,219400,777360.9635,975132.4068,63025,10,0.21997088,1812,Southwest
12/14/2001,82000,74100,890438.4705,1064946.741,63136,43,0.194164865,1050,North
2/9/2009,370000,325600,788591.5667,1012003.946,63005,27,0.363745403,2896,Northwest
10/1/2004,157000,111100,866841.6479,1009640.969,63119,80,0.229156377,952,South
9/26/2005,92900,69400,877040.4126,964787.5867,63129,59,0.505755407,716,South
7/2/2007,266900,240700,815941.2516,994513.8001,63021,25,0.187635253,2464,Southwest
6/13/2001,121000,90940,882042.9638,1084827.291,63034,39,0.228702149,1376,North
10/30/2003,75000,82100,864224.2452,977876.8345,63128,46,0.185114256,864,South
7/1/2005,143500,135300,857132.0078,1012395.123,63119,55,0.18481002,925,South
7/21/2003,113000,84900,780747.7283,969880.4468,63025,32,0.185449151,1047,Southwest
1/6/2006,103250,93000,864607.56,1083003.388,63031,66,1.815420805,900,North
3/2/2006,195000,155500,812150.2998,1006929.8,63011,42,0.343152613,1516,Northwest
5/25/2006,259190,161700,887579.6434,1087254.233,63034,1,0.171042171,2770,North
9/3/2002,392900,276380,835217.8571,1017320.691,63131,49,0.976568777,2064,Northwest
4/30/2003,145000,116500,876302.5321,975096.9573,63125,41,0.171107713,1075,South
2/5/2007,275000,261200,860226.6594,961665.2712,63129,5,0.203693958,2489,South
11/22/2005,200000,180200,858462.2676,1078556.672,63042,3,0.205790541,1845,West70
12/22/2003,187500,130000,864130.5643,1015734.651,63144,73,0.132008402,1072,Central
12/24/2002,119900,75730,905139.6411,1060727.364,63137,39,0.55700714,1992,North
10/11/2001,187000,150410,806113.8659,997673.4768,63021,17,0.191647216,1824,Southwest
2/28/2006,52000,50100,881169.5594,1042927.549,63121,77,0.113663563,1092,East70
1/17/2003,223000,225500,820343.0412,979345.1708,63026,2,0.238370478,1782,Southwest
7/3/2007,365500,307800,817603.7794,1035283.518,63017,40,1.002297545,2168,Northwest
9/10/2001,255000,190020,807515.9677,1008685.718,63011,36,0.309505942,2415,Northwest
5/31/2002,162500,118240,839843.3047,1040173.874,63146,35,0.188051593,1746,West70
9/26/2003,361268,76500,865623.6142,975126.8934,63128,0,0.429245858,2005,South
5/20/2003,92000,70800,819988.6402,988796.744,63088,15,0.044782599,730,Southwest
5/20/2010,209250,209900,862856.187,977845.6354,63128,45,0.373179372,1461,South
12/8/2009,170000,155100,832474.0056,1045808.743,63043,32,0.172176405,1720,West70
9/13/2006,545000,462600,870641.3688,1025975.189,63130,55,0.293735226,2979,Central
1/29/2002,97900,88660,863798.9466,978251.5389,63128,45,0.35251682,864,South
8/5/2003,325000,319400,827191.5662,1000774.49,63021,22,0.986862236,3126,Southwest
12/10/2009,87000,84700,872590.5698,1089548.518,63031,18,0.114844959,844,North
11/10/2004,65000,52700,887397.473,1047091.521,63136,89,0.153317143,907,North
8/2/2006,141000,120200,854970.3462,996434.6448,63126,58,0.190142846,850,South
8/20/2001,435000,214580,853722.2603,1029841.557,63132,59,0.511196173,2105,Central
5/11/2005,437500,367700,772379.7831,969987.4948,63069,3,0.791758933,3765,Southwest
7/23/2004,295000,195600,836637.7832,996210.6351,63122,49,0.151521216,1600,South
1/23/2001,256399,236210,874089.9946,953731.0732,63129,1,0.226320096,3136,South
1/4/2007,155500,150000,837614.6705,1056109.839,63043,45,0.172177026,1649,West70
8/6/2009,60000,66700,898579.7056,1062702.522,63137,57,0.218568783,850,North
3/18/2003,173000,166200,859760.4051,1028727.192,63124,53,0.180316345,1272,Central
2/27/2002,108000,86500,860936.8708,980678.3396,63123,45,0.235360223,960,South
12/6/2006,390000,342900,838440.1038,1035261.46,63146,10,0.195952006,2027,West70
6/27/2007,500000,453000,809490.5139,1029228.42,63017,7,0.216199516,2192,Northwest
8/26/2003,459000,318800,844238.575,1025719.691,63141,49,1.001852893,2121,Northwest
6/9/2004,145000,117400,819946.7997,988447.0565,63088,12,0.135820001,1388,Southwest
7/23/2004,157000,94300,854619.7269,999100.5952,63122,52,0.245886815,960,South
1/4/2008,259000,206500,810599.9319,997225.1747,63021,33,0.180332663,1760,Southwest
9/3/2009,1200000,1103500,855100.6711,1013295.589,63124,56,2.467027236,3135,Central
9/1/2009,250000,266200,843013.6703,1005532.784,63122,53,0.205667587,1680,South
3/16/2001,230000,143310,876484.8311,1067911.802,63135,71,1.472983946,3148,North
12/28/2004,225000,186400,799854.9895,998188.2149,63021,12,0.177505634,1536,Southwest
7/7/2008,169000,176500,864182.5858,997536.8618,63119,63,0.215393463,1112,South
7/7/2005,146000,115200,861356.0099,1076015.815,63042,35,0.17853611,1195,West70
7/13/2001,73900,64830,873144.02,1042132.094,63121,58,0.1546637,1250,East70
10/29/2002,218000,170580,849697.3067,960381.1499,63128,13,0.244023498,1856,South
3/23/2005,521750,408600,852128.2167,974086.8939,63128,1,0.368809264,3536,South
8/7/2002,87900,66430,863908.7117,1073545.967,63042,37,0.145957554,974,West70
10/9/2002,337000,302000,800783.551,1014110.661,63017,10,0.224254585,2526,Northwest
1/2/2003,128000,93400,880248.8686,1076940.719,63033,39,0.205516552,1544,North
10/28/2009,153125,169100,787213.8798,968102.1867,63025,44,0.304443036,1080,Southwest
1/9/2003,74900,57000,890771.3509,1053109.651,63136,52,0.181856612,1060,North
5/16/2006,129900,102800,866841.8695,995906.1635,63123,55,0.133528517,900,South
7/17/2001,267000,204550,805437.7457,1029387.905,63017,7,0.133757379,1705,Northwest
11/2/2007,146500,150900,833810.6268,1052196.178,63043,33,0.144062697,1160,West70
8/4/2008,85000,88800,898083.9654,1064028.239,63137,56,0.158957064,912,North
6/10/2003,460000,330800,841384.2219,993272.5583,63122,49,1.044971327,2666,South
7/3/2006,143000,94600,843087.5999,1008515.166,63122,55,0.207486035,960,South
8/14/2006,195000,161200,851473.9296,1004821.194,63122,69,0.14341561,1277,South
2/13/2006,140000,105300,894204.2081,1086600.085,63034,36,0.232443067,1137,North
8/29/2008,105000,114500,880782.1228,975936.1826,63125,70,0.103609605,888,South
8/17/2004,247500,185700,820479.4563,975445.079,63026,12,0.354493706,1764,Southwest
7/30/2004,186900,147100,844349.4684,1005909.922,63122,49,0.191354288,1122,South
11/2/2005,178000,158700,864092.6233,995414.2358,63119,57,0.253689551,1100,South
10/20/2003,85000,53800,870939.4395,1064852.482,63134,47,0.18404169,1276,East70
11/24/2003,149900,96000,849192.9101,1052047.62,63074,48,0.458113154,1282,East70
8/10/2005,480000,411900,852077.2496,1002603.84,63122,49,0.261492147,2376,South
12/27/2002,129900,97870,865195.2454,979854.3572,63123,40,0.19776241,888,South
9/3/2004,130000,113600,847124.0027,1008515.255,63122,54,0.250092344,1114,South
9/3/2004,310000,201100,850433.5828,1010019.479,63122,47,0.353207968,1698,South
12/3/2001,217500,184400,821427.1276,980846.7735,63026,17,0.242921486,2468,Southwest
7/25/2001,549900,200000,851286.5732,1031651.227,63132,49,0.480819383,1732,Central
9/24/2007,161400,158000,834201.3343,1053295.25,63043,31,0.137744708,954,West70
5/18/2001,169900,160630,852755.5317,977766.6958,63128,43,0.535477445,1474,South
10/27/2003,87500,61200,850383.6642,1051644.348,63074,54,0.147270523,792,East70
9/19/2006,355900,231000,863913.3665,1022696.116,63105,54,0.261708731,1644,Central
4/28/2005,327000,242900,790208.1503,1000754.275,63040,15,0.195005332,2676,Northwest
9/15/2004,89900,57400,897883.2658,1066282.523,63137,51,0.175885896,912,North
5/11/2001,170000,133520,840115.8013,1014665.209,63131,29,0.107977586,1800,Northwest
8/10/2001,74900,58660,896468.1694,1060122.782,63137,48,0.21717152,1071,North
8/5/2002,179000,125110,802497.6867,1000163.104,63021,26,0.182997394,1195,Southwest
5/7/2001,123000,97800,846835.3781,1063291.031,63044,40,0.219904522,1302,West70
4/30/2009,415000,354400,814697.3426,1025240.734,63017,26,0.496832853,2472,Northwest
4/7/2004,147500,110700,834355.0008,1051033.532,63043,37,0.237147879,999,West70
8/21/2001,108000,86230,838009.3503,1056533.194,63043,37,0.162389843,900,West70
6/6/2002,83000,146650,863515.8862,1033750.017,63130,5,0.10300141,1630,Central
8/13/2001,138900,115220,878168.1819,1088645.135,63034,17,0.200782873,1504,North
2/23/2005,153500,141200,849816.3116,1050853.602,63074,45,0.191580477,1552,East70
3/17/2004,157000,134400,864249.8157,980402.7977,63123,39,0.177611019,1259,South
9/14/2009,155000,162100,805271.0651,999698.3346,63021,38,0.183060219,1428,Southwest
8/10/2005,280000,259500,787493.0099,996962.2368,63040,15,0.22666973,2635,Northwest
6/30/2001,89000,72900,882310.833,986636.5432,63125,71,0.103550847,1418,South
6/3/2004,271000,186700,800002.194,999474.0356,63021,13,0.178119813,1893,Southwest
1/25/2006,200000,173700,777089.8462,973774.4178,63025,8,0.27007703,1220,Southwest
10/2/2001,131000,77760,833807.6678,1056915.983,63043,40,0.1689758,974,West70
8/3/2004,172500,118600,805777.7629,999770.3144,63021,33,0.179627478,1062,Southwest
11/10/2003,163500,132600,859951.7597,982737.6701,63123,34,0.200080693,1574,South
9/4/2008,159900,134400,852087.5784,1075778.277,63042,37,0.252566833,1160,West70
9/14/2005,108000,77800,859771.8238,1008125.202,63119,54,0.171258543,768,South
12/27/2006,65000,65500,887400.8958,1064851.602,63136,47,0.164833201,1014,North
7/12/2004,117000,72100,871010.7157,1089283.802,63031,32,0.184160855,912,North
1/16/2004,157000,124400,823522.2742,975712.8923,63026,34,0.271539054,1670,Southwest
9/8/2006,136500,112800,862461.8288,1080303.762,63031,41,0.213089928,974,North
2/17/2006,181500,132400,868803.3059,976071.0414,63125,45,0.21185903,1480,South
8/4/2003,397000,269200,851042.18,999003.1014,63122,67,0.316936433,1953,South
3/1/2010,130000,130000,876314.3776,988456.9403,63123,54,0.166559414,1110,South
5/28/2010,72001,50500,883816.0055,985725.4591,63125,82,0.109160509,1166,South
10/28/2004,125000,106200,863904.3452,962001.991,63129,49,0.715681057,1546,South
8/22/2006,133900,99900,863508.1859,1088566.814,63031,34,0.175120165,1189,North
12/3/2003,119000,106100,842298.2612,998679.4204,63122,52,0.225155211,1341,South
3/1/2001,382435,299580,824493.9733,1035862.039,63141,1,0.231415643,3122,Northwest
9/17/2002,315000,283400,829343.0585,983100.2929,63026,6,0.33660561,2863,Southwest
11/2/2006,375000,358800,848432.8264,988711.351,63127,39,0.403576899,3058,South
4/21/2006,220000,194000,842375.4387,1003160.572,63122,58,0.244889585,1592,South
10/19/2007,247500,236900,863685.9951,963456.9913,63129,29,0.320344395,2050,South
5/6/2003,168500,134300,845770.708,1036970.596,63146,42,0.26185039,1690,West70
1/8/2003,263815,246300,866784.6857,961477.7454,63129,1,0.27934758,2258,South
9/28/2005,595000,468900,858624.2246,1002216.742,63119,78,0.323049348,2656,South
2/3/2003,157000,108200,877894.2968,989222.3429,63123,31,0.189417218,1098,South
5/15/2003,177000,129100,852980.4222,1006427.452,63122,77,0.172371028,1276,South
6/2/2010,183000,158700,878347.4341,961996.8728,63129,36,0.192968343,1288,South
4/24/2007,289900,293800,829245.0317,981419.5216,63026,18,0.253839263,2122,Southwest
10/20/2006,101000,87600,877450.0432,1074945.383,63033,51,0.176310191,1226,North
2/2/2010,399500,311600,813635.858,1021907.498,63017,35,0.352782864,2676,Northwest
10/9/2001,159500,132460,839613.401,1037073.664,63146,36,0.245483063,1690,West70
1/4/2005,58000,52700,873479.5481,1066217.783,63135,53,0.18969359,768,North
8/12/2003,406198,194400,876447.1231,950112.9436,63129,0,0.313680155,2456,South
12/17/2009,850000,852000,846156.9897,977450.2954,63127,2,1.024100269,4171,South
7/6/2005,236000,191000,868116.0538,975806.388,63125,7,0.154554767,1768,South
7/6/2001,103000,83720,881390.051,986314.7568,63125,62,0.115246744,1235,South
1/27/2006,300000,242200,858619.1288,1081270.448,63031,2,0.174945853,2639,North
7/1/2002,175000,136430,843014.1854,1005602.783,63122,46,0.217886389,1376,South
6/10/2003,118500,81100,859726.6849,1081601.705,63031,33,0.266520822,912,North
8/25/2005,128000,95200,847031.7752,1057337.063,63044,59,0.17218202,1064,West70
4/11/2005,101900,79100,894655.2236,1076165.065,63033,37,0.212720962,936,North
12/3/2002,182000,128750,863385.5573,974052.4497,63128,37,0.220248377,1425,South
7/15/2002,174900,134400,854745.159,964444.711,63128,30,0.244640411,1807,South
11/12/2002,122500,78850,871767.4555,1008989.462,63143,77,0.125489912,874,Central
12/7/2004,145500,114300,829242.7265,977513.273,63026,33,0.278723834,1144,Southwest
6/14/2001,110900,75300,863562.9347,1049030.318,63114,101,0.327755094,1721,East70
7/18/2005,95000,84200,895582.9247,1076800.732,63033,36,0.20895575,962,North
11/4/2002,105000,81830,873045.0751,1034974.426,63130,42,0.177580689,1836,Central
2/6/2004,129000,103800,865591.6386,979082.9339,63123,45,0.186155585,888,South
10/27/2003,146000,133400,859005.4445,984589.3993,63126,37,0.17422787,1642,South
10/11/2002,285500,266800,791675.5965,1010978.262,63005,23,0.489594518,2779,Northwest
5/4/2001,59900,55050,897074.5714,1063218.005,63137,49,0.14337938,912,North
7/29/2003,151000,121400,870860.6203,947995.1329,63129,35,0.26369169,1237,South
5/7/2007,925000,970100,840579.8631,983111.7777,63127,9,0.897731826,7022,South
11/13/2007,65000,73900,867895.6899,1078583.018,63031,97,0.107050271,672,North
7/31/2009,312250,263900,760885.3164,997409.6724,63038,20,5.130983551,2322,Northwest
6/23/2010,550000,544600,793476.4106,1021160.604,63005,24,0.96621632,3132,Northwest
7/25/2007,445000,303900,829120.8387,1027397.539,63141,29,0.749604469,2181,Northwest
3/9/2001,128000,112580,861866.5269,996384.5967,63119,50,0.162733131,1090,South
6/28/2002,440000,416000,843317.4407,1024867.293,63131,34,0.809587053,2932,Northwest
5/7/2008,127500,110800,868347.6984,1087253.025,63031,41,0.325173686,960,North
5/5/2009,460000,463000,838726.2598,1004480.801,63122,37,0.532415039,3245,South
3/23/2004,123900,95900,869157.284,1010932.019,63143,54,0.207058235,840,Central
3/7/2006,475000,415000,848995.5554,971776.5923,63128,41,1.007879438,3206,South
7/19/2007,65000,72000,871719.0726,1067465.589,63135,47,0.143480063,864,North
11/13/2003,350000,229000,790298.3872,996611.2521,63038,11,0.389586157,2253,Northwest
1/30/2008,352500,326400,879793.9829,1066299.567,63135,7,4.325638269,4214,North
7/27/2006,91000,65000,858846.3402,1074131.875,63042,46,0.176020578,988,West70
8/30/2004,178900,128100,801204.5956,1009339.295,63011,10,0.125467348,1084,Northwest
11/5/2002,135000,105850,874691.4531,988510.2213,63123,42,0.220355354,1270,South
10/16/2006,189900,163300,853835.29,988557.6306,63126,45,0.23492809,1507,South
5/10/2006,119000,78800,875126.7584,992706.3388,63123,77,0.133892442,816,South
6/12/2006,120000,75300,876058.6497,1071988.294,63033,48,0.172179292,888,North
6/8/2001,143000,140080,868316.8058,1007511.264,63119,76,0.165781694,1322,South
10/18/2006,96850,74200,852572.9967,1042176.958,63114,66,0.183659782,980,East70
5/24/2006,720000,455000,835547.933,1026515.073,63141,19,1.006382164,3304,Northwest
7/15/2002,81000,66020,872641.8708,1061578.592,63135,63,0.300289686,1939,North
6/17/2005,89750,70500,904006.6597,1065028.236,63137,52,0.163562359,1016,North
5/7/2002,205000,152350,844414.8906,1056458.585,63044,10,0.266912775,1656,West70
4/30/2009,130000,152300,860717.1631,1013321.385,63144,69,0.178523907,1218,Central
3/23/2006,88000,54600,876379.7077,1031733.848,63130,76,0.096743109,864,Central
12/6/2006,440000,332700,779527.4697,1008580.852,63038,15,0.366630687,3056,Northwest
6/27/2007,258500,201100,881589.2547,1086391.368,63034,1,0.151519746,1814,North
7/7/2005,415000,346100,812600.7949,1022497.157,63017,19,0.403356518,2869,Northwest
8/2/2005,110000,93100,881444.989,979571.7434,63125,52,0.110468676,912,South
1/5/2009,89900,88000,873515.142,1055239.544,63135,43,0.181187863,1192,North
6/29/2005,199000,148300,860714.2724,1078999.281,63031,22,0.240587073,1857,North
3/1/2004,265000,199300,786646.3565,999431.8484,63040,17,0.217090752,2646,Northwest
3/24/2005,331000,258400,856029.9581,999565.6751,63119,105,0.384527815,2054,South
10/25/2002,72800,66890,881024.6865,1062794.289,63135,56,0.634550532,1640,North
10/17/2005,168000,142700,859849.4256,1028776.925,63124,53,0.222280611,1147,Central
5/22/2001,194000,189930,872377.8518,981977.4027,63123,2,0.115053489,1646,South
7/2/2003,183000,122400,876545.997,1093211.763,63034,15,0.219330073,1614,North
4/21/2008,124000,136800,861720.937,1042876.245,63114,51,0.23159773,1248,East70
10/21/2004,85000,54800,855645.3326,1046556.272,63114,43,0.476274536,1225,East70
2/28/2006,1250000,875200,835557.7596,1015835.892,63131,5,1.022174889,3953,Northwest
8/22/2005,245000,203100,854646.7325,1008652.961,63122,54,0.271216242,1267,South
7/21/2006,79900,60100,897926.6027,1063296.043,63137,54,0.162684973,792,North
4/17/2001,771791,535950,780312.6115,1025265.325,63005,1,1.255797162,4297,Northwest
11/2/2009,223500,183600,870993.6882,1016455.293,63117,59,0.220458259,1221,Central
8/22/2006,143500,103600,866015.6269,1087121.314,63031,42,0.169139099,1337,North
9/5/2003,139900,114500,876124.7685,971081.6975,63125,37,0.179916988,1177,South
9/20/2002,285000,227770,807541.6431,1016428.15,63017,25,0.343172585,2831,Northwest
11/20/2009,178000,191700,853193.7514,1033989.148,63132,53,0.303893835,1406,Central
11/16/2005,309000,229300,798402.2222,1000203.334,63021,12,0.204282851,2684,Southwest
5/23/2005,110000,93300,860599.672,1044896.662,63114,85,0.347960718,1756,East70
7/10/2006,375000,243300,801639.5088,1002166.357,63021,5,0.26051853,2506,Southwest
10/9/2001,81500,62970,845083.0384,1053109.286,63044,41,0.189221743,1034,West70
8/9/2005,320000,234900,863408.4696,1031965.799,63132,54,0.324253868,1974,Central
7/31/2006,157900,131800,876391.0788,970233.167,63125,45,0.178571991,1176,South
4/13/2001,70000,64030,848776.8068,1071359.655,63042,38,0.191483737,912,West70
8/7/2009,172000,146500,862635.282,996680.9148,63119,58,0.175045841,890,South
5/2/2001,200000,123120,865562.5536,1018758.908,63117,49,0.22428752,1080,Central
10/30/2003,725000,584200,856651.1088,1017126.332,63124,40,1.071439256,3362,Central
6/11/2003,160000,117700,832436.0918,1046215.137,63043,32,0.19289899,1019,West70
4/4/2007,97500,59800,875165.2377,992701.82,63123,99,0.118457361,552,South
3/28/2001,140000,134360,857700.0782,971696.8579,63128,36,0.210458444,1347,South
9/22/2004,310000,173500,870946.795,1029331.635,63130,76,0.120311298,1904,Central
7/19/2007,410000,408500,845085.192,1032217.754,63141,51,0.390375317,1955,Northwest
5/29/2003,377500,330800,799146.7921,994523.7392,63021,7,1.168570386,2531,Southwest
7/10/2001,418000,339610,843929.1919,1025270.446,63141,48,1.124733836,2957,Northwest
12/13/2005,169900,140900,874636.7598,979116.0905,63125,40,0.165077717,1276,South
8/17/2009,131000,126300,878885.4038,1081750.503,63033,45,0.211493605,1624,North
12/3/2001,110000,129150,847305.7119,1007076.287,63122,53,0.22926079,1085,South
11/12/2003,534900,388800,848380.1593,1025124.179,63124,37,0.77812174,1794,Central
9/5/2008,77900,81400,858265.7132,1049646.923,63114,83,0.187266982,918,East70
10/30/2003,1250000,908300,853058.5307,1020231.048,63124,50,1.862321212,4413,Central
8/11/2006,695000,450000,843016.2388,1029259.714,63141,60,1.341068174,5046,Northwest
2/2/2004,294000,199300,856521.8413,999750.1822,63119,50,0.173037849,1803,South
5/22/2002,369900,340000,860914.7926,997545.0329,63119,3,0.190647822,3179,South
12/18/2006,150000,132700,832637.0193,1050240.863,63043,29,0.040649908,1356,West70
4/2/2010,153000,155700,877197.7574,1089632.951,63034,24,0.256842134,1575,North
3/18/2009,365000,288400,797482.2984,1013576.728,63017,24,0.249251784,2082,Northwest
8/12/2002,123500,65230,847082.1812,1056569.524,63044,61,0.188639299,1074,West70
7/18/2006,177000,133000,869318.7187,1007420.407,63119,77,0.176014571,962,South
12/21/2009,100000,99100,889846.8465,1079452.501,63033,36,0.300308004,1800,North
6/17/2009,310000,268600,828363.1079,1000023.386,63021,31,0.288783541,2005,Southwest
4/5/2002,196000,116300,858996.0205,996821.9691,63119,52,0.226908017,1076,South
8/5/2002,77900,58210,876585.5129,1062854.302,63135,60,0.198171051,936,North
8/10/2001,82000,71850,908003.861,1072940.387,63138,29,0.207785648,1104,North
1/4/2006,374895,339700,872506.6226,1097144.051,63034,0,0.286661096,3895,North
8/27/2002,167000,112270,842238.6858,1034704.102,63146,45,0.555774994,1092,West70
8/29/2003,159000,120900,862068.8518,1012540.512,63144,76,0.119376538,1243,Central
